id,label,id_prop_instance_of,id_prop_publication_type,id_prop_author,id_prop_editor,id_prop_publisher,id_prop_place_of_publication,id_prop_series,id_prop_pages,id_prop_title,id_prop_issue,id_prop_volume,id_prop_publication_date,id_prop_reference_URL,id_prop_keyword,id_prop_journal,id_prop_conference
id_work_5105,Climate Policy under Uncertainty,id_base_work,id_type_thesis,id_creator_22652,,,,,,,,,2011,http://opus.kobv.de/tuberlin/volltexte/2011/3221/pdf/schmidt_matthias.pdf,,,
id_work_5106,Spectral analysis of synchronization in mobile networks,id_base_work,id_type_other_article,id_creator_41649;id_creator_41659;id_creator_17672,,,,,1015-1018,,,1389,2011,,id_keyword_1416,id_journal_734,
id_work_5107,A fuzzy GIS-based system to integrate local and technical knowledge in soil salinity monitoring,id_base_work,id_type_isi_article,id_creator_17673;id_creator_36863,,,,,49-63,,,36,2012,,,id_journal_354,
id_work_5108,"Understanding the Nexus. Background paper for the Bonn2011 Nexus conference: The Water, Energy and Food Security Nexus",id_base_work,id_type_report,id_creator_42066,,id_publisher_744,id_place_141,,,,,,2011,http://www.water-energy-food.org/documents/understanding_the_nexus.pdf,,,
id_work_5109,Impact of a statistical bias correction on the projected hydrological changes  obtained from three GCMs and two hydrology models,id_base_work,id_type_isi_article,id_creator_35794;id_creator_35397;id_creator_17678;id_creator_36211;id_creator_40655;id_creator_33959,,,,,556-578,,4,12,2011,,,id_journal_602,
id_work_5110,Efficient Treatment of Cross-Scale Interactions in a Land-Use Model,id_base_work,id_type_thesis,id_creator_35838,,,,,,,,,2011,http://nbn-resolving.de/urn:nbn:de:kobv:11-100196406,,,
id_work_5111,Improved data for integrated modeling of global environmental change,id_base_work,id_type_isi_article,id_creator_40970,,,,,,,041002,6,2011,,,id_journal_472,
id_work_5112,Determining robust impacts of land-use-induced land cover changes on surface climate over North America and Eurasia: results from the first set of LUCID experiments,id_base_work,id_type_isi_article,id_creator_19358;id_creator_18753;id_creator_18754;id_creator_18755;id_creator_35312;id_creator_18757;id_creator_33519;id_creator_18759;id_creator_19362;id_creator_30224;id_creator_19363;id_creator_37028;id_creator_18764;id_creator_18765;id_creator_19365,,,,,3261-3281,,9,25,2012,,,id_journal_35,
id_work_5113,"Climate Change, Population Growth, and Crop Production: An Overview",id_base_work,id_type_article_in_book,id_creator_40970,id_creator_40629;id_creator_40630;id_creator_40631;id_creator_40970;id_creator_40633,id_publisher_723,id_place_98,,1-11,Crop Adaptation to Climate Change,,,2011,,,,
id_work_5114,Regional Climate Impacts on Agriculture in Europe,id_base_work,id_type_article_in_book,id_creator_40970,id_creator_40629;id_creator_40630;id_creator_40631;id_creator_40970;id_creator_40633,id_publisher_723,id_place_98,,78-83,Crop Adaptation to Climate Change,,,2011,,,,
id_work_5115,Communication activity in social networks: growth and correlations,id_base_work,id_type_isi_article,id_creator_35359;id_creator_19330;id_creator_32896;id_creator_19590;id_creator_19592,,,,,147-159,,1,84,2011,,,id_journal_599,
id_work_5116,Comparing large-scale hydrological model simulations to observed runoff percentiles in Europe,id_base_work,id_type_isi_article,id_creator_35770;id_creator_19209;id_creator_19210;id_creator_28688;id_creator_19212;id_creator_35794;id_creator_19214;id_creator_40655;id_creator_36211;id_creator_35793;id_creator_24031;id_creator_19219,,,,,604-620,,2,13,2012,,,id_journal_602,
id_work_5117,"Trading more food: implications for land use, greenhouse gas emissions, and the food system",id_base_work,id_type_isi_article,id_creator_29892;id_creator_34553;id_creator_40970;id_creator_36908;id_creator_35838;id_creator_36463;id_creator_34313;id_creator_34350,,,,,,,,,2011 (Online first),,,id_journal_39,
id_work_5118,Characteristics of stochastic resonance in asymmetric duffing oscillator,id_base_work,id_type_isi_article,id_creator_22799;id_creator_39620;id_creator_41659,,,,,2729-2739,,9,21,2011,,,id_journal_301,
id_work_5119,Presentation of uncertainties on web platforms for climate change information,id_base_work,id_type_other_article,id_creator_36717;id_creator_24398;id_creator_41499;id_creator_29004;id_creator_22700;id_creator_40203,,,,,80-85,,,7,2011,,id_keyword_1416,id_journal_735,
id_work_5120,Spatial-temporal Changes of Meteorological Parameters in Selected Circulation Patterns,id_base_work,id_type_pik_series,id_creator_40345;id_creator_41240,,id_publisher_53,id_place_8,id_series_606,,,,,2011,http://www.pik-potsdam.de/research/publications/pikreports/summary-report-no.-123,,,
id_work_5121,Assessment of Trade-off Decisions for Sustainable Bioenergy Development in the Philippines: An Application of Conjoint Analysis,id_base_work,id_type_pik_series,id_creator_34871;id_creator_36040;id_creator_36513;id_creator_23586;id_creator_23587;id_creator_23588;id_creator_23589;id_creator_17744,,id_publisher_53,id_place_8,id_series_607,,,,,2011,http://www.pik-potsdam.de/research/publications/pikreports/summary-report-no.-124,,,
id_work_5122,Climate Change: Causes and Challenges - The Global Perspective,id_base_work,id_type_article_in_report,id_creator_40583,id_creator_40634;id_creator_40635,id_publisher_745,id_place_0,,32-40,The Energy Challenge: Providing Sustainable Energy Worldwide,,,2011,,,,
id_work_5123,Perception of risks in renewable energy projects: the case of concentrated solar power in North Africa,id_base_work,id_type_isi_article,id_creator_34397;id_creator_40404;id_creator_17748;id_creator_40400,,,,,103-109,,1,40,2012,,,id_journal_79,
id_work_5124,Der ewige Untergang,id_base_work,id_type_other_article,id_creator_36434,,,,,70-74,,,89,2011,,id_keyword_1416,id_journal_736,
id_work_5125,Simulationsstudie zu klimainduzierten Veränderungen des Auftretens der 1. Generation des bekreuzten Traubenwicklers Lobesia botrana für Deutschland bis zum Jahre 2060,id_base_work,id_type_article_in_book,id_creator_25471;id_creator_17752;id_creator_25472;id_creator_41539,id_creator_41605;id_creator_41606,id_publisher_746,id_place_0,,131-136,Deutsches Weinbau Jahrbuch 2012,,,2011,,,,
id_work_5126,Nonlinear detection of paleoclimate-variability transitions possibly related to human evolution,id_base_work,id_type_isi_article,id_creator_36848;id_creator_36846;id_creator_36197;id_creator_41863;id_creator_40583;id_creator_41659,,,,,20422-20427,,51,108,2011,,,id_journal_448,
id_work_5127,Nonlinear Detection of Paleoclimate-Variability Transitions Possibly Related to Human Evolution,id_base_work,id_type_isi_article,id_creator_17761;id_creator_17762,,,,,,,,,2011,,,id_journal_448,
id_work_5128,Environmental decision support systems (EDSS) development - challenges and best practices,id_base_work,id_type_isi_article,id_creator_17763;id_creator_17764;id_creator_17765;id_creator_17766;id_creator_17767;id_creator_34753;id_creator_17769;id_creator_17770;id_creator_17771;id_creator_38059;id_creator_33347;id_creator_17774;id_creator_29717;id_creator_17776;id_creator_17777;id_creator_17778;id_creator_17779;id_creator_36083;id_creator_17781;id_creator_17782;id_creator_17783;id_creator_28935;id_creator_24398;id_creator_17786;id_creator_17787;id_creator_38838;id_creator_38836,,,,,1389-1402,,12,26,2011,,,id_journal_354,
id_work_5129,Climate Change as a Global Challenge - and its Implications for Knowledge Generation and Dissemination,id_base_work,id_type_article_in_book,id_creator_28681;id_creator_40583,id_creator_40638,id_publisher_747,id_place_21,id_series_608,795-820,The Globalization of Knowledge in History,,,2012,,,,
id_work_5130,"Climate change adaptation and sustainable regional development: a case study for the Federal State of Brandenburg, Germany",id_base_work,id_type_isi_article,id_creator_33522;id_creator_24722;id_creator_24719;id_creator_40157;id_creator_41320;id_creator_41322;id_creator_40341;id_creator_36513;id_creator_17800;id_creator_39901;id_creator_41539;id_creator_39834,,,,,523-542,,3,12,2012,,,id_journal_293,
id_work_5131,Aus dem Physiklabor auf die internationale Agenda,id_base_work,id_type_other_article,id_creator_36434,,,,,7-13,,,141,2011,,,id_journal_737,
id_work_5132,Global temperature evolution 1979-2010,id_base_work,id_type_isi_article,id_creator_32211;id_creator_36434,,,,,,,044022,6,2011,,,id_journal_472,
id_work_5133,Increase of extreme events in a warming world,id_base_work,id_type_isi_article,id_creator_36434;id_creator_36972,,,,,17905-17909,,44,108,2011,,,id_journal_448,
id_work_5134,Climate related sea-level variations over the past two millennia.,id_base_work,id_type_isi_article,id_creator_17809;id_creator_17810;id_creator_17811;id_creator_17812;id_creator_23050;id_creator_36434,,,,,,,,,2011,http://www.pnas.org/content/early/2011/06/13/1015619108.full.pdf?with-ds=yes,,id_journal_448,
id_work_5135,Reply to Grinsted et al.: Estimating land subsidence in North Carolina - [Letter],id_base_work,id_type_isi_article,id_creator_36349;id_creator_29220;id_creator_35939;id_creator_36433;id_creator_23050;id_creator_36434,,,,,,,044022,108,2011,http://www.pik-potsdam.de/~stefan/Publications/Nature/kemp_reply_2011.pdf,,id_journal_448,
id_work_5136,Testing the robustness of semi-empirical sea level projections,id_base_work,id_type_isi_article,id_creator_36434;id_creator_35719;id_creator_23050,,,,,861-875,,,39,2012,http://www.springerlink.com/content/42822h838776m102/fulltext.pdf,,id_journal_51,
id_work_5137,Tipping Points in the Earth System and their Implications for World Politics and Economy,id_base_work,id_type_article_in_book,id_creator_42107;id_creator_36434;id_creator_41190,id_creator_41187;id_creator_42107;id_creator_40641;id_creator_41189,id_publisher_748,id_place_402,,63-80,Global Trends 2010,,,2010,,,,
id_work_5138,Additional CO2 emissions from land use change - forest conservation as a precondition for sustainable production of second generation bioenergy,id_base_work,id_type_isi_article,id_creator_36908;id_creator_34313;id_creator_35838;id_creator_40970;id_creator_40014;id_creator_36448;id_creator_40015,,,,,64-70,,,74,2012,,,id_journal_267,
id_work_5139,Der kälteste Juli des Jahrtausends,id_base_work,id_type_other_article,id_creator_36434,,,,,14-15,,4/2011,,2011,,id_keyword_1416,id_journal_720,
id_work_5140,Mit dem Risiko ist was faul,id_base_work,id_type_other_article,id_creator_36434,,,,,13-14,,3,4,2011,,,id_journal_720,
id_work_5141,The Vanishing Arctic,id_base_work,id_type_epub,id_creator_36434,,id_publisher_749,id_place_1,,,,,,2011,http://www.project-syndicate.org/commentary/rahmstorf4/English,,,
id_work_5142,Our summer of extremes,id_base_work,id_type_epub,id_creator_36434,,id_publisher_749,id_place_1,,,,,,2010,http://www.project-syndicate.org/commentary/rahmstorf3/English,,,
id_work_5143,The Heat Age,id_base_work,id_type_epub,id_creator_36434,,id_publisher_749,id_place_1,,,,,,2010,http://www.project-syndicate.org/commentary/rahmstorf2/English,,,
id_work_5144,Scenarios for phasing out nuclear energy in Germany,id_base_work,id_type_report,id_creator_41391;id_creator_25935;id_creator_36856;id_creator_18627;id_creator_26859;id_creator_41768,,id_publisher_724,id_place_47,id_series_609,,,,,2011,http://library.fes.de/pdf-files/wiso/08506.pdf,,,
id_work_5145,Die Kosten des Atomausstiegs und die Herausforderungen der Energiewende,id_base_work,id_type_other_article,id_creator_41391;id_creator_36856;id_creator_41768,,,,,31-33,,12,58,2011,,id_keyword_1416,id_journal_738,
id_work_5146,Modellierung der Auswirkungen des Klimawandels auf die Flora und Vegetation in Deutschland,id_base_work,id_type_report,id_creator_17848;id_creator_17849;id_creator_17850;id_creator_41316;id_creator_17852;id_creator_41321;id_creator_17854;id_creator_17855;id_creator_17856;id_creator_17857;id_creator_41323,,id_publisher_260,id_place_47,id_series_610,,,,,2011,http://www.bfn.de/fileadmin/MDB/documents/service/skript304.pdf,,,
id_work_5147,"Computerbilder, Visualisisierungsstrategien und Informationsdarstellung",id_base_work,id_type_article_in_book,id_creator_26918;id_creator_41499,id_creator_40643;id_creator_40644,id_publisher_327,id_place_403,,519-534,Präsenz im Entzug : Ambivalenzen des Bildes,,,2011,,,,
id_work_5148,"Geoengineering: the good, the MAD, and the sensible",id_base_work,id_type_isi_article,id_creator_40583,,,,,,,51,108,2011,,,id_journal_448,
id_work_5149,Irrigation Water Scarcity and the Effectiveness of different Policy Options,id_base_work,id_type_article_in_book,id_creator_29892;id_creator_40970;id_creator_40655,id_creator_40646,id_publisher_750,id_place_297,,51-77,Water Management Options in a Globalised World,,,2011,,,,
id_work_5150,Managing Land and Water Resources,id_base_work,id_type_article_in_book,id_creator_36672;id_creator_40970;id_creator_40655,id_creator_40646,id_publisher_750,id_place_297,,124-133,Water Management Options in a Globalised World,,,2011,http://www.hfph.de/igp/proceedings2011,,,
id_work_5151,A spatial mathematical model analysis of the linkage between agricultural trade and deforestation,id_base_work,id_type_conference_paper,id_creator_29892;id_creator_40970,,,,,,,,,2011,,,,id_conference_281
id_work_5152,Implementing bilateral trade in a global landuse model,id_base_work,id_type_conference_paper,id_creator_34553;id_creator_36985;id_creator_40970;id_creator_29892,,,,,,,,,2011,,,,id_conference_281
id_work_5153,"Increased agricultural trade and its impacts on food system, land-use and greenhouse gas emissions",id_base_work,id_type_conference_paper,id_creator_29892;id_creator_34553;id_creator_40970;id_creator_36908,,,,,,,,,2011,,,,id_conference_282
id_work_5154,Biosignal 2010: Advanced technologies in intensive care and sleep medicine : [Editorial],id_base_work,id_type_isi_article,id_creator_40647;id_creator_41659;id_creator_40649;id_creator_40650,,,,,,,11,32,2011,,,id_journal_739,
id_work_5155,Synchronization of chaotic systems with time-varying coupling delays,id_base_work,id_type_isi_article,id_creator_34309;id_creator_28175;id_creator_41659,,,,,1071-1082,,4,16,2011,,id_keyword_1079;id_keyword_1420;id_keyword_1081;id_keyword_1420;id_keyword_1083,id_journal_740,
id_work_5156,Characterizing the complexity of brain and mind networks,id_base_work,id_type_isi_article,id_creator_26440;id_creator_17886;id_creator_17887;id_creator_17888;id_creator_41659,,,,,3730-3747,,1952,369,2011,,,id_journal_281,
id_work_5157,Synthetic multicellular oscillatory systems: controlling protein dynamics with genetic circuits,id_base_work,id_type_isi_article,id_creator_27458;id_creator_22835;id_creator_41659,,,,,,,045007,84,2011,,,id_journal_741,
id_work_5158,A two-parameter stochastic process for Dansgaard-Oeschger events,id_base_work,id_type_isi_article,id_creator_17893;id_creator_17894;id_creator_41659;id_creator_17896,,,,,,,PA3214,26,2011,,,id_journal_292,
id_work_5159,An electronic analog of synthetic genetic networks,id_base_work,id_type_isi_article,id_creator_33589;id_creator_22835;id_creator_41659;id_creator_33591,,,,,,,e23286,6,2011,,,id_journal_711,
id_work_5160,Statistical characteristics of the Poincaré return times for a one-dimensional nonhyperbolic map,id_base_work,id_type_isi_article,id_creator_18579;id_creator_17902;id_creator_17903;id_creator_41659,,,,,219-225,,3-4,82,2011,,,id_journal_705,
id_work_5161,"Preserved autonomic regulation in patients undergoing transcatheter aortic valve implantation (TAVI) - a prospective, comparative study",id_base_work,id_type_isi_article,id_creator_17905;id_creator_40647;id_creator_34214;id_creator_22849;id_creator_40649;id_creator_17910;id_creator_41659;id_creator_18945;id_creator_17913,,,,,185-193,,4,56,2011,,,id_journal_742,
id_work_5162,Cardiovascular regulation in different sleep stages in the obstructive sleep apnea syndrome,id_base_work,id_type_isi_article,id_creator_22849;id_creator_34214;id_creator_18944;id_creator_33478;id_creator_18945;id_creator_40649;id_creator_41659;id_creator_40650;id_creator_40647,,,,,207-213,,4,56,2011,,,id_journal_742,
id_work_5163,Distributed higher order consensus protocols in multiagent dynamical systems,id_base_work,id_type_isi_article,id_creator_22880;id_creator_28175;id_creator_17925;id_creator_41659;id_creator_17927,,,,,1924-1932,,8,58,2011,,,id_journal_743,
id_work_5164,Modeling and parameter estimation of tuberculosis with application to Cameroon,id_base_work,id_type_isi_article,id_creator_34388;id_creator_41659,,,,,1999-2015,,7,21,2011,,,id_journal_301,
id_work_5165,Spatiotemporal dynamics of the Calvin cycle: Multistationarity and symmetry breaking instabilities,id_base_work,id_type_isi_article,id_creator_17930;id_creator_17931;id_creator_27458;id_creator_41659;id_creator_17934;id_creator_21389,,,,,212-223,,2,103,2011,,,id_journal_744,
