id,label,id_prop_instance_of,id_prop_author,id_prop_editor,id_prop_publisher,id_prop_place_of_publication,id_prop_part_of_the_series,id_prop_number_of_pages,id_prop_publication_date,id_prop_main_subject,id_prop_published_in,id_prop_issue,id_prop_volume
id_work_8020,Tracking a single pigeon using a shadowing filter algorithm,id_base_article,id_creator_3339;id_creator_1071;id_creator_3794,,,,,4419-4431,2017,,id_journal_747,12,7
id_work_8021,Intensity-area-duration analysis of droughts in China 1960-2013,id_base_article,id_creator_917;id_creator_2394;id_creator_11077;id_creator_8067;id_creator_11725;id_creator_10538;id_creator_5333,,,,,151-168,2017,,id_journal_49,1-2,48
id_work_8022,"Long-term changes in soil moisture conditions and their relation to atmospheric circulation in the Poyang Lake basin, China",id_base_article,id_creator_648;id_creator_11725;id_creator_3493;id_creator_3204;id_creator_8067;id_creator_5711;id_creator_11077,,,,,23-29,2017,,id_journal_430,Part B,440
id_work_8023,Application of optical coherence tomography for in vivo monitoring of the meningeal lymphatic vessels during opening of blood–brain barrier: mechanisms of brain clearing,id_base_article,id_creator_8538;id_creator_543;id_creator_134;id_creator_2431;id_creator_5893;id_creator_8286;id_creator_1072;id_creator_4376;id_creator_3140;id_creator_4681;id_creator_11047;id_creator_9232,,,,,,2017,,id_journal_1069,121719,22
id_work_8024,Is capital back? The role of land ownership and savings behavior,id_base_article,id_creator_4199;id_creator_1165;id_creator_5041;id_creator_1135;id_creator_11769,,,,,1252-1276,2018,,id_journal_988,5,25
id_work_8025,Potential and costs of carbon dioxide removal by enhanced weathering of rocks,id_base_article,id_creator_1064;id_creator_5921;id_creator_11331;id_creator_11197;id_creator_8913,,,,,,2018,,id_journal_493,Art. 034010,13
id_work_8026,Temporal and spatial scales of water temperature variability as an indicator for mixing in a polymictic lake,id_base_article,id_creator_5633;id_creator_10436;id_creator_3559;id_creator_8753;id_creator_6688;id_creator_2857,,,,,82-95,2018,,id_journal_1070,1,8
id_work_8027,How much of the real-world laboratory is hidden in current transdisciplinary research?,id_base_article,id_creator_7892;id_creator_1302;id_creator_9836,,,,,18-22,2018,,id_journal_38,Supp. 1,27
id_work_8028,Damage and protection cost curves for coastal floods within the 600 largest European cities,id_base_article,id_creator_8556;id_creator_3135;id_creator_6463;id_creator_10106;id_creator_1248,,,,,,2018,,id_journal_1071,180034,5
id_work_8029,CHASE-PL Climate Projections: 5-km Gridded Daily Precipitation & Temperature Dataset (CPLCP-GDPT5),id_base_data,id_creator_3542;id_creator_3706;id_creator_6492;id_creator_8203;id_creator_11575;id_creator_10944;id_creator_6263;id_creator_7477,,id_publisher_767,,,,2016,,,,
id_work_8030,Bias correction of surface downwelling longwave and shortwave radiation for the EWEMBI dataset,id_base_article,id_creator_10367,,,,,627-645,2018,,id_journal_666,2,9
id_work_8031,Bringing it all together: linking measures to secure nations’ food supply,id_base_article,id_creator_8564;id_creator_3049;id_creator_10436;id_creator_6582;id_creator_4762;id_creator_994;id_creator_9306;id_creator_4096;id_creator_1208;id_creator_9902,,,,,98-117,2017,,id_journal_620,,29
id_work_8032,Land use options for staying within the Planetary Boundaries - Synergies and trade-offs between global and local sustainability goals,id_base_article,id_creator_9249;id_creator_10167;id_creator_9299;id_creator_7391;id_creator_2097,,,,,73-84,2018,,id_journal_37,,49
id_work_8033,Defining Tipping Points for Social-Ecological Systems Scholarship – An Interdisciplinary Literature Review,id_base_article,id_creator_7193;id_creator_770;id_creator_9410;id_creator_6810;id_creator_7323;id_creator_7666;id_creator_6033,,,,,,2018,,id_journal_493,,
id_work_8034,"Wasser: Knappheit, Klimawandel, Welternährung",id_base_book,id_creator_10436,,id_publisher_96,id_place_85,,,2018,,,,
id_work_8035,Rare flash floods and debris flows in southern Germany,id_base_article,id_creator_3558;id_creator_1654;id_creator_8068;id_creator_9722;id_creator_1540;id_creator_11242;id_creator_5025;id_creator_4136,,,,,941-952,2018,,id_journal_773,,626
id_work_8036,Observed fingerprint of a weakening Atlantic Ocean overturning circulation,id_base_article,id_creator_3346;id_creator_3913;id_creator_6278;id_creator_5708;id_creator_8897,,,,,191-196,2018,,id_journal_88,7700,556
id_work_8037,Pathways limiting warming to 1.5°C: a tale of turning around in no time?,id_base_article,id_creator_11197;id_creator_3743;id_creator_11331;id_creator_1148;id_creator_4479;id_creator_6605;id_creator_10220;id_creator_1064;id_creator_11593,,,,,,2018,,id_journal_278,Art. 20160457,376
id_work_8038,Implications of possible interpretations of ‘greenhouse gas balance’ in the Paris Agreement,id_base_article,id_creator_3072;id_creator_10220;id_creator_9496;id_creator_7202;id_creator_4247;id_creator_6907;id_creator_17;id_creator_11197;id_creator_5062,,,,,,2018,,id_journal_278,Art. 20160445,376
id_work_8039,How the performance of hydrological models relates to credibility of projections under climate change,id_base_article,id_creator_10439;id_creator_6259;id_creator_6683;id_creator_10436;id_creator_9126;id_creator_11168;id_creator_11575,,,,,696-720,2018,,id_journal_12,5,63
id_work_8040,Between Scylla and Charybdis: Delayed mitigation narrows the passage between large-scale CDR and high costs,id_base_article,id_creator_1064;id_creator_11331;id_creator_11197;id_creator_6605;id_creator_6483;id_creator_11769,,,,,,2018,,id_journal_493,Art. 044015,13
id_work_8041,Feldstein meets George: Land rent taxation and socially optimal allocation in economies with environmental externality,id_base_article,id_creator_788;id_creator_11769,,,,,20-41,2018,,id_journal_637,,53
id_work_8042,Über Wetterkultur und Klimawissenschaft,id_base_article,id_creator_11104,,,,,,2018,,id_journal_1072,,
id_work_8044,Reconstructing multi-mode networks from multivariate time series,id_base_article,id_creator_1156;id_creator_4614;id_creator_9435;id_creator_5530;id_creator_2230;id_creator_11718;id_creator_5922;id_creator_11047,,,,,,2017,,id_journal_535,50008,119
id_work_8045,Reproducing reproduction: How to simulate mast seeding in forest models,id_base_article,id_creator_6684;id_creator_2884;id_creator_5069;id_creator_6710;id_creator_4428;id_creator_9009;id_creator_803;id_creator_1459;id_creator_1201;id_creator_1767;id_creator_4327;id_creator_6804;id_creator_2505,,,,,40-53,2018,,id_journal_15,,376
id_work_8046,Integration von Klimawandel und Klimawandelanpassung in die Bildung auf Basis des Web-Portals KlimafolgenOnline-Bildung.de,id_base_chapter,id_creator_741,,id_publisher_511,,,,2018,,,,
id_work_8047,Our Greenhouse Future,id_base_article,id_creator_3913,,,,,134-150,2018,,id_journal_1073,10,
id_work_8048,Farmers’ perspectives: Impact of climate change on African indigenous vegetable production in Kenya,id_base_article,id_creator_9973;id_creator_2282;id_creator_7613;id_creator_3894;id_creator_10834,,,,,551-579,2018,,id_journal_790,4,10
id_work_8049,Human impact parameterizations in global hydrological models improve estimates of monthly discharges and hydrological extremes: a multi-model validation study,id_base_article,id_creator_7164;id_creator_4612;id_creator_2841;id_creator_1389;id_creator_6724;id_creator_1481;id_creator_2553;id_creator_4248;id_creator_4731;id_creator_4959;id_creator_7792;id_creator_10436;id_creator_5399;id_creator_9769;id_creator_1964,,,,,,2018,,id_journal_493,Art. 055008,13
id_work_8050,Risks for the global freshwater system at 1.5 °C and 2 °C global warming,id_base_article,id_creator_11591;id_creator_6221;id_creator_10436;id_creator_1481;id_creator_3996;id_creator_9566;id_creator_8727,,,,,,2018,,id_journal_493,Art. 044038,13
id_work_8051,Two-thirds of global cropland area impacted by climate oscillations,id_base_article,id_creator_1094;id_creator_4910;id_creator_2841;id_creator_10436;id_creator_9249;id_creator_1208;id_creator_8564,,,,,,2018,,id_journal_850,Art. 1257,9
id_work_8052,Biogeochemical potential of biomass pyrolysis systems for limiting global warming to 1.5 °C,id_base_article,id_creator_7682;id_creator_772;id_creator_10436;id_creator_4694;id_creator_2602,,,,,,2018,,id_journal_493,Art. 044036,13
id_work_8053,Extensive retreat and re-advance of the West Antarctic Ice Sheet during the Holocene,id_base_article,id_creator_3391;id_creator_7024;id_creator_5986;id_creator_6848;id_creator_2152;id_creator_1817;id_creator_9955;id_creator_9432;id_creator_2560;id_creator_6451,,,,,430-434,2018,,id_journal_88,7710,558
id_work_8054,Impacts of sustainable intensification of vegetable production on farmers’ livelihoods in Kenya,id_base_article,id_creator_498;id_creator_9309;id_creator_3894;id_creator_7613;id_creator_5467;id_creator_10834;id_creator_6674,,,,,,2018,id_keyword_170,id_journal_1074,,
id_work_8055,How the Sustainable Intensification of Agriculture can Contribute to the Sustainable Development Goals,id_base_report,id_creator_9046;id_creator_970;id_creator_1837;id_creator_1330;id_creator_10433;id_creator_6519;id_creator_1798;id_creator_2916;id_creator_10834;id_creator_11613;id_creator_3688;id_creator_6556;id_creator_7203;id_creator_10642;id_creator_9863,,id_publisher_734,id_place_0,id_series_836,,2018,,,,
id_work_8056,Continuous national gross domestic product (GDP) time series for 195 countries: past observations (1850–2005) harmonized with future projections according to the Shared Socio-economic Pathways (2006–2100),id_base_article,id_creator_4241,,,,,847-856,2018,,id_journal_933,2,10
id_work_8057,Pasture intensification is insufficient to relieve pressure on conservation priority areas in open agricultural markets,id_base_article,id_creator_5834;id_creator_2943;id_creator_5313;id_creator_3023;id_creator_1738;id_creator_10834;id_creator_6605,,,,,3199-3213,2018,,id_journal_2,7,24
id_work_8058,Extending near‐term emissions scenarios to assess warming implications of Paris Agreement NDCs,id_base_article,id_creator_7406;id_creator_6696;id_creator_6706;id_creator_150,,,,,,2018,,id_journal_848,,
id_work_8059,Simulation of the future sea level contribution of Greenland with a new glacial system model,id_base_article,id_creator_1744;id_creator_9896;id_creator_5623;id_creator_4845;id_creator_9442;id_creator_6627;id_creator_1990;id_creator_7808;id_creator_6802,,,,,3097-3121,2018,,id_journal_614,10,12
id_work_8060,On the origin of the mesospheric quasi-stationary planetary waves in the unusual Arctic winter 2015/2016,id_base_article,id_creator_262;id_creator_8039,,,,,4803-4815,2018,,id_journal_629,7,18
id_work_8061,Climate impacts from a removal of anthropogenic aerosol emissions,id_base_article,id_creator_6032;id_creator_2342;id_creator_2605;id_creator_4198;id_creator_17;id_creator_6613;id_creator_5722;id_creator_8727,,,,,1020-1029,2018,,id_journal_173,2,45
id_work_8062,Impacts of 1.5 versus 2.0 °C on cereal yields in the West African Sudan Savanna,id_base_article,id_creator_5254;id_creator_3162;id_creator_460;id_creator_660;id_creator_5453;id_creator_6519;id_creator_1138;id_creator_8727;id_creator_8520;id_creator_1868;id_creator_9728;id_creator_6777;id_creator_2826;id_creator_9566;id_creator_8806;id_creator_3851;id_creator_1854;id_creator_11801,,,,,,2018,,id_journal_493,Art. 034014,13
id_work_8063,Committed sea-level rise under the Paris Agreement and the legacy of delayed mitigation action,id_base_article,id_creator_2921;id_creator_11280;id_creator_10220;id_creator_8727,,,,,,2018,,id_journal_850,Art. 601,9
id_work_8064,"Climate extremes, land-climate feedbacks and land-use forcing at 1.5°C",id_base_article,id_creator_6668;id_creator_1457;id_creator_7344;id_creator_9287;id_creator_1019;id_creator_8232;id_creator_11593;id_creator_3141;id_creator_2541;id_creator_7921;id_creator_449;id_creator_3957;id_creator_2941;id_creator_2943;id_creator_3641;id_creator_1281;id_creator_6605;id_creator_11056;id_creator_10220;id_creator_8727;id_creator_7032;id_creator_9994,,,,,,2018,,id_journal_278,Art. 20160450,376
id_work_8065,Crop productivity changes in 1.5 °C and 2 °C worlds under climate sensitivity uncertainty,id_base_article,id_creator_8727;id_creator_8433;id_creator_7148;id_creator_1992;id_creator_9566;id_creator_1680;id_creator_4015;id_creator_3623;id_creator_3303;id_creator_5583;id_creator_6668;id_creator_10220,,,,,,2018,,id_journal_1075,Art. 064007,13
id_work_8066,Robust changes in tropical rainy season length at 1.5 °C and 2 °C,id_base_article,id_creator_9566;id_creator_9286;id_creator_6195;id_creator_8246;id_creator_9007;id_creator_1492;id_creator_8727,,,,,,2018,,id_journal_1075,Art. 064024,13
id_work_8067,RAMSES Transition Handbbok & Training Package,id_base_report,id_creator_9692;id_creator_5844;id_creator_6781;id_creator_571;id_creator_5883;id_creator_709;id_creator_1644;id_creator_3471;id_creator_8072;id_creator_4334;id_creator_11044;id_creator_1248;id_creator_6076;id_creator_9556;id_creator_1816;id_creator_3543;id_creator_7471;id_creator_1123;id_creator_7046;id_creator_1467;id_creator_3069;id_creator_8958;id_creator_9167;id_creator_396;id_creator_8317;id_creator_6163,,id_publisher_768,id_place_2,,,2017,,,,
id_work_8068,Reconstruction of global gridded monthly sectoral water withdrawals for 1971–2010 and analysis of their spatiotemporal patterns,id_base_article,id_creator_5506;id_creator_5447;id_creator_5711;id_creator_9664;id_creator_3361;id_creator_7600;id_creator_773;id_creator_11591;id_creator_5091;id_creator_10436;id_creator_9340;id_creator_1964,,,,,2117-2133,2018,,id_journal_137,4,22
id_work_8069,Are we using the right fuel to drive hydrological models? A climate impact study in the Upper Blue Nile,id_base_article,id_creator_3816;id_creator_7537;id_creator_6194;id_creator_3706;id_creator_5896;id_creator_6380;id_creator_11260;id_creator_11168,,,,,2163-2185,2018,,id_journal_137,4,22
id_work_8070,Estimates of values of Philippine reefs' ecosystemservices,id_base_article,id_creator_5456;id_creator_3380;id_creator_3076,,,,,633-644,2018,,id_journal_265,,146
id_work_8071,Fixed-time synchronization of hybrid coupled networks with time-varying delays,id_base_article,id_creator_3081;id_creator_7578;id_creator_3113;id_creator_11047;id_creator_6102,,,,,49-56,2018,,id_journal_969,,108
id_work_8072,H-infinity state estimation of stochastic memristor-based neural networks with time-varying delays,id_base_article,id_creator_8282;id_creator_2439;id_creator_11047;id_creator_7674;id_creator_7918,,,,,79-91,2018,,id_journal_793,,99
id_work_8073,Quantum thermodynamics with local control,id_base_article,id_creator_8107;id_creator_5520;id_creator_2604;id_creator_6323,,,,,,2018,,id_journal_322,Art. 022142,97
id_work_8074,Equal-area criterion in power systems revisited,id_base_article,id_creator_5811;id_creator_9778;id_creator_11047;id_creator_648,,,,,,2018,,id_journal_923,Art. 20170733,474
id_work_8075,Unveiling non-stationary coupling between Amazon and ocean during recent extreme events,id_base_article,id_creator_4362;id_creator_1510;id_creator_3096;id_creator_11047;id_creator_11189,,,,,767-776,2018,,id_journal_49,3-4,50
